code,name,formation_datetime,formation_lat,formation_lon,ACE,rhum_minus_0_days,rhum_minus_3_days,rhum_minus_7_days,rhum_minus_14_days,sst_minus_0_days,sst_minus_3_days,sst_minus_7_days,sst_minus_14_days,vws_minus_0_days,vws_minus_3_days,vws_minus_7_days,vws_minus_14_days
AL011856,UNNAMED,1856-08-09 00:00:00,25.0,276.1,11.75,67.69493103027344,38.22883224487305,38.47309875488281,51.48984146118164,29.865001678466797,29.865001678466797,29.865001678466797,29.678001403808594,13.064056014348983,13.064056014348983,13.064056014348983,13.064056014348983
AL021856,UNNAMED,1856-08-13 00:00:00,12.1,303.9,3.92,59.63813781738281,49.89788055419922,39.28199768066406,40.3029670715332,27.698001861572266,27.698001861572266,27.698001861572266,27.298002243041992,42.14417876277745,42.14417876277745,42.14417876277745,42.14417876277745
AL031856,UNNAMED,1856-08-19 00:00:00,32.5,284.5,3.0,50.51617431640625,59.51470184326172,35.253482818603516,55.07242584228515,28.285001754760746,28.285001754760746,28.285001754760746,28.285001754760746,36.901617454249575,36.901617454249575,36.901617454249575,36.901617454249575
AL041856,UNNAMED,1856-08-21 12:00:00,23.0,277.5,0.25,46.12132263183594,39.16805648803711,54.29071807861328,41.3059196472168,29.80000114440918,29.80000114440918,29.80000114440918,29.80000114440918,9.085746398734068,9.085746398734068,9.085746398734068,9.085746398734068
AL051856,UNNAMED,1856-08-25 00:00:00,21.0,290.2,22.73,77.6303939819336,59.48871994018555,50.39021301269531,40.44977569580078,28.2450008392334,28.2450008392334,28.2450008392334,28.2450008392334,21.51787955320759,21.51787955320759,21.51787955320759,21.51787955320759
AL061856,UNNAMED,1856-09-18 00:00:00,32.0,311.2,7.54,69.76020812988281,54.611087799072266,48.96538543701172,44.45873260498047,26.48500061035156,26.48500061035156,26.48500061035156,26.48500061035156,20.474479021427346,20.474479021427346,20.474479021427346,20.474479021427346
AL011857,UNNAMED,1857-06-30 00:00:00,34.0,285.5,2.0,42.1555061340332,28.48779296875,40.918853759765625,51.369293212890625,25.290000915527344,25.290000915527344,25.290000915527344,25.290000915527344,38.83825387929013,38.83825387929013,38.83825387929013,38.83825387929013
AL021857,UNNAMED,1857-09-06 18:00:00,26.5,287.0,22.93,62.27985382080078,50.618709564208984,56.384429931640625,62.7393913269043,28.623001098632812,28.623001098632812,28.823001861572266,28.823001861572266,33.269348872895335,33.269348872895335,33.269348872895335,33.269348872895335
AL031857,UNNAMED,1857-09-22 00:00:00,32.5,286.5,9.8,48.291542053222656,40.9223747253418,59.14523696899414,25.182220458984375,27.253002166748047,27.253002166748047,27.253002166748047,27.253002166748047,39.99749016524828,39.99749016524828,39.99749016524828,39.99749016524828
AL041857,UNNAMED,1857-09-24 00:00:00,16.0,305.3,12.93,59.105228424072266,43.71915435791016,36.887840270996094,34.60540771484375,27.63000106811523,27.63000106811523,27.63000106811523,27.63000106811523,44.8667448305204,44.8667448305204,44.8667448305204,44.8667448305204
AL011858,UNNAMED,1858-06-12 12:00:00,19.0,274.5,0.49,89.67255401611328,79.04864501953125,66.54754638671875,64.23021697998047,28.078001022338867,28.078001022338867,28.078001022338867,27.718000411987305,12.406606220290696,12.406606220290696,12.406606220290696,12.406606220290696
AL021858,UNNAMED,1858-08-05 12:00:00,45.0,320.0,0.49,38.38734817504883,50.54784393310547,49.21820831298828,52.84143829345703,18.57000160217285,18.57000160217285,17.475000381469727,17.475000381469727,12.735092339842147,12.735092339842147,12.735092339842147,12.735092339842147
AL031858,UNNAMED,1858-09-14 00:00:00,25.2,275.4,7.55,46.63174819946289,55.29956817626953,58.33658599853515,51.755523681640625,29.06800079345703,29.06800079345703,29.06800079345703,29.953001022338867,13.064056014348983,13.064056014348983,13.064056014348983,13.064056014348983
AL041858,UNNAMED,1858-09-17 00:00:00,18.4,318.6,18.84,34.779075622558594,42.78231048583984,42.83747482299805,27.904071807861328,26.59800148010254,26.59800148010254,26.59800148010254,26.59800148010254,44.103052024087496,44.103052024087496,44.103052024087496,44.103052024087496
AL051858,UNNAMED,1858-09-22 12:00:00,21.9,286.0,7.02,23.67612075805664,51.4502067565918,53.810699462890625,44.4285888671875,28.753002166748047,28.753002166748047,28.753002166748047,28.753002166748047,17.749321014055838,17.749321014055838,17.749321014055838,17.749321014055838
AL061858,UNNAMED,1858-10-21 00:00:00,21.5,286.4,11.4,37.59638595581055,72.80859375,45.17534255981445,42.61198806762695,28.750001907348633,28.750001907348633,28.750001907348633,28.750001907348633,24.128318492164613,24.128318492164613,24.128318492164613,24.128318492164613
AL011859,UNNAMED,1859-07-01 12:00:00,21.5,262.5,0.81,81.00894165039062,91.69630432128906,77.08036804199219,57.88970184326172,28.400001525878903,27.815000534057617,27.815000534057617,27.815000534057617,29.998210146599252,29.998210146599252,29.998210146599252,29.998210146599252
AL021859,UNNAMED,1859-08-17 00:00:00,38.5,293.0,9.72,42.00703430175781,79.40042114257812,23.04861068725586,76.8587875366211,25.88500213623047,25.88500213623047,25.88500213623047,25.88500213623047,38.215864092960025,38.215864092960025,38.215864092960025,38.215864092960025
AL031859,UNNAMED,1859-09-02 00:00:00,17.3,300.3,2.94,76.33859252929688,27.370994567871097,54.80338287353515,34.224952697753906,28.01500129699707,28.018001556396484,28.018001556396484,28.018001556396484,36.36944886481058,36.36944886481058,36.36944886481058,36.36944886481058
AL041859,UNNAMED,1859-09-12 06:00:00,35.5,302.5,4.69,66.54290771484375,56.35261154174805,35.60779571533203,56.019378662109375,25.75500106811523,25.75500106811523,25.75500106811523,26.310001373291016,32.08149094215818,32.08149094215818,32.08149094215818,32.08149094215818
AL051859,UNNAMED,1859-09-15 00:00:00,28.0,271.0,5.91,81.98494720458984,60.94051742553711,31.65380096435547,32.65463638305664,28.54300117492676,28.54300117492676,28.54300117492676,28.54300117492676,27.132777807577448,27.132777807577448,27.132777807577448,27.132777807577448
AL061859,UNNAMED,1859-10-02 00:00:00,17.5,284.6,19.56,71.36373138427734,53.16464614868164,50.566497802734375,47.524600982666016,28.6200008392334,28.650001525878903,28.650001525878903,28.650001525878903,14.889488883075884,14.889488883075884,14.889488883075884,14.889488883075884
AL071859,UNNAMED,1859-10-16 00:00:00,25.1,284.9,3.45,32.996585845947266,49.845359802246094,57.266239166259766,66.68984985351562,27.838001251220703,27.838001251220703,27.838001251220703,27.838001251220703,23.134022921411127,23.134022921411127,23.134022921411127,23.134022921411127
AL081859,UNNAMED,1859-10-24 00:00:00,20.2,266.7,9.78,58.95317840576172,35.29203796386719,45.3986701965332,60.12971115112305,27.963001251220703,27.963001251220703,27.963001251220703,27.963001251220703,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL011860,UNNAMED,1860-08-08 00:00:00,27.9,275.9,16.75,75.34123229980469,68.08261108398438,45.165225982666016,60.844627380371094,29.448001861572266,29.448001861572266,29.448001861572266,29.163002014160156,20.66534588701353,20.66534588701353,20.66534588701353,20.66534588701353
AL021860,UNNAMED,1860-08-24 00:00:00,28.2,282.9,6.86,41.10862350463867,41.01090240478515,33.07052993774414,39.280311584472656,28.518001556396484,28.518001556396484,28.518001556396484,28.518001556396484,22.50641199733214,22.50641199733214,22.50641199733214,22.50641199733214
AL041860,UNNAMED,1860-09-11 00:00:00,25.1,276.2,17.1,57.850154876708984,48.36210250854492,57.44519805908203,47.7614631652832,28.86800193786621,28.86800193786621,28.86800193786621,29.330001831054688,13.064056014348983,13.064056014348983,13.064056014348983,13.064056014348983
AL031860,UNNAMED,1860-09-11 12:00:00,40.0,309.5,0.49,54.698936462402344,32.343849182128906,29.33287239074707,40.95652770996094,23.128000259399418,23.128000259399418,23.128000259399418,24.18800163269043,7.930307017825824,7.930307017825824,7.930307017825824,7.930307017825824
AL051860,UNNAMED,1860-09-18 00:00:00,22.2,293.9,4.74,62.79706573486328,66.9070053100586,59.75962829589844,49.67454528808594,28.308000564575195,28.308000564575195,28.308000564575195,28.308000564575195,31.953168899916506,31.953168899916506,31.953168899916506,31.953168899916506
AL061860,UNNAMED,1860-09-30 00:00:00,22.4,269.0,8.29,71.70673370361328,82.3341293334961,54.77529525756836,46.73627471923828,28.68800163269043,28.68800163269043,28.68800163269043,28.68800163269043,18.75748913650375,18.75748913650375,18.75748913650375,18.75748913650375
AL071860,UNNAMED,1860-10-20 00:00:00,23.5,289.4,10.66,87.06549835205078,52.48100662231445,43.3246955871582,47.976261138916016,28.080001831054688,28.080001831054688,28.080001831054688,28.080001831054688,30.5282160469985,30.5282160469985,30.5282160469985,30.5282160469985
AL011861,UNNAMED,1861-07-06 00:00:00,15.1,301.5,12.76,90.0865249633789,47.453365325927734,35.489505767822266,29.31313705444336,27.77800178527832,27.77800178527832,27.308000564575195,27.308000564575195,42.05284497809822,42.05284497809822,42.05284497809822,42.05284497809822
AL021861,UNNAMED,1861-08-13 12:00:00,20.5,290.0,7.95,52.15500259399414,38.195465087890625,41.99109649658203,42.63051223754883,28.44300079345703,28.44300079345703,28.44300079345703,28.01300048828125,21.51787955320759,21.51787955320759,21.51787955320759,21.51787955320759
AL031861,UNNAMED,1861-08-25 00:00:00,34.4,298.0,16.72,55.49568557739258,21.732177734375,50.596378326416016,56.46577453613281,26.845001220703125,26.845001220703125,26.845001220703125,26.845001220703125,41.52272150502826,41.52272150502826,41.52272150502826,41.52272150502826
AL041861,UNNAMED,1861-09-17 12:00:00,28.5,310.0,0.49,72.75695037841797,54.09525680541992,41.04361724853515,35.051246643066406,26.98500061035156,26.98500061035156,26.98500061035156,26.98500061035156,41.99917486531966,41.99917486531966,41.99917486531966,41.99917486531966
AL051861,UNNAMED,1861-09-27 06:00:00,28.5,282.5,2.69,44.01985931396485,61.219825744628906,36.60310363769531,56.8647346496582,28.343000411987305,28.343000411987305,28.343000411987305,28.343000411987305,22.50641199733214,22.50641199733214,22.50641199733214,22.50641199733214
AL061861,UNNAMED,1861-10-06 00:00:00,20.0,314.0,5.32,76.99467468261719,32.9068717956543,22.110301971435547,48.18077087402344,26.983001708984375,26.983001708984375,26.875001907348633,26.875001907348633,49.961365967305106,49.961365967305106,49.961365967305106,49.961365967305106
AL071861,UNNAMED,1861-10-07 12:00:00,35.3,284.7,0.25,50.78057098388672,34.28145980834961,44.98561477661133,45.04093551635742,23.8700008392334,23.8700008392334,25.69500160217285,25.69500160217285,38.83825387929013,38.83825387929013,38.83825387929013,38.83825387929013
AL081861,UNNAMED,1861-11-01 06:00:00,25.5,277.9,5.59,63.70718765258789,26.742271423339844,51.70817184448242,48.13856506347656,25.79300117492676,28.025001525878903,28.025001525878903,28.025001525878903,11.79244967907921,11.79244967907921,11.79244967907921,11.79244967907921
AL011862,UNNAMED,1862-06-15 00:00:00,32.0,284.4,3.0,40.922454833984375,26.650306701660156,48.495723724365234,71.77250671386719,26.00800132751465,26.00800132751465,26.00800132751465,26.00800132751465,36.901617454249575,36.901617454249575,36.901617454249575,36.901617454249575
AL021862,UNNAMED,1862-08-18 00:00:00,28.8,288.5,10.02,48.53858184814453,45.16007995605469,48.52914047241211,36.16360092163086,27.81300163269043,27.81300163269043,27.81300163269043,27.81300163269043,36.42400607370333,36.42400607370333,36.42400607370333,36.42400607370333
AL031862,UNNAMED,1862-09-12 00:00:00,22.2,304.0,23.44,77.42678833007812,30.98575210571289,25.1142578125,23.396644592285156,27.488000869750977,27.488000869750977,27.488000869750977,27.218000411987305,41.56828140593505,41.56828140593505,41.56828140593505,41.56828140593505
AL041862,UNNAMED,1862-10-06 00:00:00,13.0,299.0,0.25,78.1770248413086,49.18937683105469,59.632057189941406,61.74243927001953,28.38800048828125,28.38800048828125,28.490001678466797,28.490001678466797,38.835398926312365,38.835398926312365,38.835398926312365,38.835398926312365
AL051862,UNNAMED,1862-10-14 00:00:00,33.0,290.4,6.12,62.32220458984375,48.24847412109375,21.815326690673828,54.39444732666016,24.893001556396484,24.893001556396484,24.893001556396484,26.34800148010254,43.0368541509494,43.0368541509494,43.0368541509494,43.0368541509494
AL061862,UNNAMED,1862-11-22 00:00:00,10.5,280.5,4.42,93.399658203125,68.37903594970703,64.3578109741211,80.88386535644531,27.913002014160156,27.913002014160156,27.913002014160156,27.913002014160156,28.532974356180823,28.532974356180823,28.532974356180823,28.532974356180823
AL011863,UNNAMED,1863-08-08 00:00:00,37.7,309.2,4.86,44.89384078979492,50.15851593017578,41.199745178222656,47.522830963134766,25.685001373291016,25.685001373291016,25.685001373291016,24.178001403808594,5.643569825141066,5.643569825141066,5.643569825141066,5.643569825141066
AL021863,UNNAMED,1863-08-18 00:00:00,39.4,301.5,5.5,63.333526611328125,41.631805419921875,39.10517120361328,57.145381927490234,25.48000144958496,25.48000144958496,25.48000144958496,25.48000144958496,37.74688708951764,37.74688708951764,37.74688708951764,37.74688708951764
AL031863,UNNAMED,1863-08-19 00:00:00,26.5,293.4,11.85,44.264888763427734,69.38475036621094,41.82695388793945,26.045019149780273,28.26300048828125,28.26300048828125,28.26300048828125,28.26300048828125,44.31755108688254,44.31755108688254,44.31755108688254,44.31755108688254
AL041863,UNNAMED,1863-08-27 00:00:00,29.5,284.5,6.14,62.784950256347656,50.567604064941406,92.45757293701172,50.625919342041016,28.170001983642575,28.170001983642575,28.170001983642575,28.170001983642575,31.4520020165199,31.4520020165199,31.4520020165199,31.4520020165199
AL051863,UNNAMED,1863-09-09 00:00:00,18.5,299.8,13.94,66.56649780273438,38.027530670166016,49.770362854003906,32.39899444580078,28.02800178527832,28.02800178527832,28.02800178527832,27.375001907348633,36.36944886481058,36.36944886481058,36.36944886481058,36.36944886481058
AL061863,UNNAMED,1863-09-16 00:00:00,24.7,280.1,4.36,30.829334259033203,42.34830093383789,46.77291488647461,68.50502014160156,28.810001373291016,28.810001373291016,28.810001373291016,28.810001373291016,14.222003737435964,14.222003737435964,14.222003737435964,14.222003737435964
AL071863,UNNAMED,1863-09-18 12:00:00,22.5,263.5,1.32,52.576072692871094,50.20409393310547,57.59084701538086,59.317474365234375,28.80000114440918,28.80000114440918,28.80000114440918,28.80000114440918,29.998210146599252,29.998210146599252,29.998210146599252,29.998210146599252
AL081863,UNNAMED,1863-09-26 12:00:00,31.1,289.9,0.91,44.05038833618164,40.300071716308594,56.91661071777344,16.292036056518555,26.99300193786621,26.99300193786621,26.99300193786621,26.99300193786621,41.7303754556434,41.7303754556434,41.7303754556434,41.7303754556434
AL091863,UNNAMED,1863-09-29 00:00:00,28.5,264.3,2.79,53.658931732177734,33.11410903930664,52.55769729614258,45.642669677734375,28.22500228881836,28.22500228881836,28.22500228881836,28.22500228881836,35.90814263448556,35.90814263448556,35.90814263448556,35.90814263448556
AL011864,UNNAMED,1864-07-16 00:00:00,30.8,284.0,5.36,48.55480194091797,44.56001281738281,35.04460144042969,52.31175994873047,27.555002212524418,27.555002212524418,27.555002212524418,27.555002212524418,31.4520020165199,31.4520020165199,31.4520020165199,31.4520020165199
AL021864,UNNAMED,1864-07-25 12:00:00,24.0,271.0,0.36,53.242950439453125,63.76347351074219,56.321136474609375,55.66720199584961,29.00800132751465,29.00800132751465,29.00800132751465,29.00800132751465,21.96604813355229,21.96604813355229,21.96604813355229,21.96604813355229
AL031864,UNNAMED,1864-08-26 00:00:00,14.8,305.5,12.17,71.94985961914062,42.392974853515625,51.68545913696289,37.171051025390625,27.573001861572266,27.573001861572266,27.573001861572266,27.573001861572266,44.8667448305204,44.8667448305204,44.8667448305204,44.8667448305204
AL041864,UNNAMED,1864-09-05 00:00:00,33.0,287.5,4.0,52.16888427734375,47.096824645996094,55.834190368652344,66.59274291992188,26.60500144958496,26.60500144958496,27.11000061035156,27.11000061035156,39.99749016524828,39.99749016524828,39.99749016524828,39.99749016524828
AL051864,UNNAMED,1864-10-22 00:00:00,28.5,288.0,4.66,45.45349884033203,55.2353630065918,21.493776321411133,47.18566131591797,26.363000869750977,26.363000869750977,26.363000869750977,26.363000869750977,33.269348872895335,33.269348872895335,33.269348872895335,33.269348872895335
AL011865,UNNAMED,1865-05-30 00:00:00,13.0,280.0,0.25,71.91688537597656,77.40744018554688,76.83592224121094,67.07447052001953,27.288002014160156,27.288002014160156,27.288002014160156,27.288002014160156,27.106576542339607,27.106576542339607,27.106576542339607,27.106576542339607
AL021865,UNNAMED,1865-06-30 12:00:00,26.0,262.5,0.25,71.15669250488281,65.77334594726562,59.4231071472168,55.374244689941406,,,,,34.50850494267912,34.50850494267912,34.50850494267912,34.50850494267912
AL031865,UNNAMED,1865-08-20 00:00:00,30.3,281.7,6.1,43.63044357299805,56.6142578125,57.48283386230469,46.910980224609375,28.953001022338867,28.953001022338867,28.953001022338867,28.953001022338867,28.1828528753128,28.1828528753128,28.1828528753128,28.1828528753128
AL041865,UNNAMED,1865-09-06 00:00:00,16.0,304.5,27.79,89.37694549560547,52.05106735229492,48.637245178222656,34.91991424560547,28.23000144958496,28.23000144958496,27.79300117492676,27.79300117492676,44.8667448305204,44.8667448305204,44.8667448305204,44.8667448305204
AL051865,UNNAMED,1865-09-07 00:00:00,29.7,268.0,0.36,52.18695831298828,51.91902542114258,40.894527435302734,41.98927307128906,28.64800071716309,28.64800071716309,29.988000869750977,29.988000869750977,36.71502167325118,36.71502167325118,36.71502167325118,36.71502167325118
AL061865,UNNAMED,1865-09-28 12:00:00,25.5,290.5,0.49,50.24046325683594,72.28836059570312,51.853755950927734,42.14591217041016,28.518001556396484,28.518001556396484,28.518001556396484,28.518001556396484,37.04670382282013,37.04670382282013,37.04670382282013,37.04670382282013
AL071865,UNNAMED,1865-10-18 00:00:00,9.5,279.6,16.32,82.28323364257812,73.88872528076172,75.73567962646484,76.11544799804688,28.47300148010254,28.47300148010254,28.47300148010254,28.47300148010254,28.532974356180823,28.532974356180823,28.532974356180823,28.532974356180823
AL011866,UNNAMED,1866-07-11 12:00:00,28.0,272.7,14.29,72.86880493164062,63.150245666503906,54.53382873535156,49.62212371826172,29.10300064086914,29.10300064086914,29.10300064086914,27.803001403808594,23.951740493256292,23.951740493256292,23.951740493256292,23.951740493256292
AL021866,UNNAMED,1866-08-13 00:00:00,14.7,297.4,13.97,69.6167221069336,47.78772735595703,49.16408920288086,47.69611740112305,28.555002212524418,28.555002212524418,28.555002212524418,28.173002243041992,33.15312708033969,33.15312708033969,33.15312708033969,33.15312708033969
AL031866,UNNAMED,1866-09-04 00:00:00,33.0,291.9,6.6,60.3726692199707,50.73311233520508,54.36954498291016,68.41708374023438,26.58500099182129,26.58500099182129,26.685001373291016,26.685001373291016,44.91001542513508,44.91001542513508,44.91001542513508,44.91001542513508
AL041866,UNNAMED,1866-09-18 12:00:00,15.0,330.5,0.49,82.8440170288086,48.84681701660156,53.739280700683594,58.133697509765625,26.415000915527344,26.415000915527344,26.415000915527344,26.415000915527344,36.4590131318717,36.4590131318717,36.4590131318717,36.4590131318717
AL051866,UNNAMED,1866-09-22 00:00:00,40.0,297.5,6.94,14.399272918701172,73.89204406738281,51.39787292480469,48.6039924621582,22.97800064086914,22.97800064086914,22.97800064086914,22.97800064086914,43.008568971691965,43.008568971691965,43.008568971691965,43.008568971691965
AL061866,UNNAMED,1866-09-24 00:00:00,13.2,325.0,40.86,90.1016082763672,57.856101989746094,53.90543746948242,62.777130126953125,26.975000381469727,26.975000381469727,26.975000381469727,26.975000381469727,38.50356677148271,38.50356677148271,38.50356677148271,38.50356677148271
AL071866,UNNAMED,1866-10-29 06:00:00,29.5,284.2,1.99,16.009918212890625,40.654029846191406,34.941184997558594,22.538997650146484,26.94300079345703,26.94300079345703,26.94300079345703,26.94300079345703,31.4520020165199,31.4520020165199,31.4520020165199,31.4520020165199
AL011867,UNNAMED,1867-06-21 12:00:00,29.5,280.0,3.53,70.6855239868164,64.19774627685547,47.620872497558594,34.61569595336914,26.82000160217285,26.82000160217285,26.82000160217285,26.82000160217285,26.98903600248197,26.98903600248197,26.98903600248197,26.98903600248197
AL021867,UNNAMED,1867-07-28 00:00:00,18.5,303.4,16.46,61.39521026611328,30.980144500732425,33.65184783935547,33.9091682434082,27.573001861572266,27.573001861572266,27.573001861572266,27.573001861572266,42.33727883829136,42.33727883829136,42.33727883829136,42.33727883829136
AL031867,UNNAMED,1867-08-02 12:00:00,14.0,283.0,0.81,59.96334457397461,54.34125518798828,51.24843978881836,60.89841079711914,27.988000869750977,27.775001525878903,27.775001525878903,27.775001525878903,22.545897525427833,22.545897525427833,22.545897525427833,22.545897525427833
AL041867,UNNAMED,1867-08-31 00:00:00,30.8,288.4,6.8,58.217681884765625,54.08728790283203,61.56452178955078,62.30134201049805,27.77800178527832,27.77800178527832,27.77800178527832,27.77800178527832,36.42400607370333,36.42400607370333,36.42400607370333,36.42400607370333
AL051867,UNNAMED,1867-09-08 12:00:00,17.0,302.0,0.25,81.47572326660156,43.73682403564453,48.85030746459961,57.39085388183594,27.86800193786621,27.86800193786621,27.86800193786621,28.075000762939453,42.33727883829136,42.33727883829136,42.33727883829136,42.33727883829136
AL061867,UNNAMED,1867-09-29 00:00:00,30.1,286.4,5.99,36.844242095947266,24.395246505737305,34.614471435546875,38.81501007080078,27.628002166748047,27.628002166748047,27.628002166748047,27.628002166748047,36.42400607370333,36.42400607370333,36.42400607370333,36.42400607370333
AL071867,UNNAMED,1867-10-02 00:00:00,23.5,263.5,18.78,85.32765197753906,51.0025749206543,59.70136260986328,47.55137252807617,27.350000381469727,29.02800178527832,29.02800178527832,29.02800178527832,29.998210146599252,29.998210146599252,29.998210146599252,29.998210146599252
AL081867,UNNAMED,1867-10-09 12:00:00,17.5,297.2,0.16,94.5498275756836,60.7857780456543,56.69004440307617,54.263126373291016,28.10500144958496,28.10500144958496,28.10500144958496,28.10500144958496,29.981703562519822,29.981703562519822,29.981703562519822,29.981703562519822
AL091867,UNNAMED,1867-10-27 00:00:00,19.0,309.5,8.98,78.25689697265625,57.872859954833984,47.51470184326172,54.536624908447266,27.2450008392334,27.2450008392334,27.2450008392334,27.2450008392334,51.18561413781831,51.18561413781831,51.18561413781831,51.18561413781831
AL011868,UNNAMED,1868-09-03 00:00:00,27.4,291.0,11.0,71.87814331054688,22.099029541015625,45.294647216796875,36.525657653808594,27.77800178527832,27.940000534057617,27.940000534057617,27.940000534057617,39.925356229852376,39.925356229852376,39.925356229852376,39.925356229852376
AL021868,UNNAMED,1868-10-01 00:00:00,25.2,265.4,8.95,68.32389831542969,59.305423736572266,64.30262756347656,64.16043853759766,27.53300094604492,28.98000144958496,28.98000144958496,28.98000144958496,32.08077675504661,32.08077675504661,32.08077675504661,32.08077675504661
AL031868,UNNAMED,1868-10-05 00:00:00,17.0,279.4,9.72,92.1584243774414,65.5439682006836,55.59405899047851,46.36613845825195,28.44500160217285,28.44500160217285,28.753002166748047,28.753002166748047,15.2484130113705,15.2484130113705,15.2484130113705,15.2484130113705
AL041868,UNNAMED,1868-10-15 00:00:00,26.1,286.7,7.76,54.28620529174805,52.162017822265625,51.4447021484375,47.965694427490234,27.553001403808594,27.553001403808594,27.553001403808594,27.553001403808594,30.106840606923033,30.106840606923033,30.106840606923033,30.106840606923033
AL011869,UNNAMED,1869-08-12 00:00:00,40.5,312.5,3.24,43.49610137939453,39.8463134765625,54.60797119140625,70.24537658691406,23.875001907348633,23.875001907348633,23.875001907348633,22.093000411987305,5.756734284647221,5.756734284647221,5.756734284647221,5.756734284647221
AL021869,UNNAMED,1869-08-16 00:00:00,27.0,268.4,6.19,82.37564849853516,51.15234375,59.03473281860352,45.6132926940918,29.4950008392334,29.4950008392334,29.4950008392334,29.4950008392334,31.16423489137456,31.16423489137456,31.16423489137456,31.16423489137456
AL031869,UNNAMED,1869-08-27 00:00:00,32.7,313.3,1.96,27.269142150878903,41.056739807128906,36.906455993652344,31.41370964050293,26.748001098632812,26.748001098632812,26.748001098632812,26.748001098632812,32.36465114104387,32.36465114104387,32.36465114104387,32.36465114104387
AL041869,UNNAMED,1869-09-01 00:00:00,28.0,287.0,2.44,71.82829284667969,48.51392364501953,47.924503326416016,39.65386199951172,28.078001022338867,28.560001373291016,28.560001373291016,28.560001373291016,33.269348872895335,33.269348872895335,33.269348872895335,33.269348872895335
AL051869,UNNAMED,1869-09-04 00:00:00,26.2,271.6,3.84,73.20291137695312,56.803462982177734,76.20345306396484,34.177154541015625,28.660001754760746,28.660001754760746,29.32000160217285,29.32000160217285,16.977716092741055,16.977716092741055,16.977716092741055,16.977716092741055
AL061869,UNNAMED,1869-09-07 00:00:00,27.0,285.5,10.13,57.857086181640625,52.433250427246094,60.27479934692383,51.24182891845703,28.47300148010254,28.47300148010254,28.96000099182129,28.96000099182129,26.972598948165775,26.972598948165775,26.972598948165775,26.972598948165775
AL071869,UNNAMED,1869-09-11 00:00:00,11.2,321.3,20.93,87.66876983642578,65.68598937988281,59.27953338623047,63.25804138183594,27.57000160217285,27.57000160217285,27.57000160217285,27.24300193786621,32.96109735773326,32.96109735773326,32.96109735773326,32.96109735773326
AL081869,UNNAMED,1869-09-14 12:00:00,16.0,317.0,0.36,40.707401275634766,59.00388717651367,50.36464309692383,45.69515228271485,26.753002166748047,26.753002166748047,26.753002166748047,26.323001861572266,38.80470881237469,38.80470881237469,38.80470881237469,38.80470881237469
AL091869,UNNAMED,1869-10-01 12:00:00,17.0,292.5,0.25,59.29481506347656,39.20155334472656,56.67180252075195,60.37771224975586,28.573001861572266,28.4950008392334,28.4950008392334,28.4950008392334,20.608638037667443,20.608638037667443,20.608638037667443,20.608638037667443
AL101869,UNNAMED,1869-10-04 00:00:00,31.5,284.5,6.92,55.22563171386719,59.08266830444336,65.56267547607422,57.614295959472656,26.183000564575195,26.183000564575195,27.670001983642575,27.670001983642575,36.901617454249575,36.901617454249575,36.901617454249575,36.901617454249575
AL011870,UNNAMED,1870-07-30 18:00:00,30.5,272.0,0.49,70.77165222167969,53.017616271972656,44.055030822753906,73.69271087646484,,,,,30.098023890924843,30.098023890924843,30.098023890924843,30.098023890924843
AL021870,UNNAMED,1870-08-30 00:00:00,21.7,300.5,13.66,88.27706146240234,42.63592529296875,38.199214935302734,48.241661071777344,27.650001525878903,27.650001525878903,27.650001525878903,27.650001525878903,27.130543715658295,27.130543715658295,27.130543715658295,27.130543715658295
AL031870,UNNAMED,1870-09-01 00:00:00,16.0,332.4,4.3,74.7791748046875,63.060302734375,55.347389221191406,58.164024353027344,26.613000869750977,25.76000213623047,25.76000213623047,25.76000213623047,33.05557893060946,33.05557893060946,33.05557893060946,33.05557893060946
AL041870,UNNAMED,1870-09-09 00:00:00,24.2,296.0,16.6,70.34029388427734,48.11050033569336,62.57851028442383,47.06188201904297,27.983001708984375,27.983001708984375,27.983001708984375,28.04300117492676,39.60111681448172,39.60111681448172,39.60111681448172,39.60111681448172
AL051870,UNNAMED,1870-09-17 00:00:00,30.2,291.9,9.34,31.97205352783203,68.01469421386719,79.5749740600586,45.602481842041016,26.67500114440918,26.67500114440918,26.67500114440918,26.67500114440918,45.46421618128444,45.46421618128444,45.46421618128444,45.46421618128444
AL061870,UNNAMED,1870-10-05 00:00:00,17.5,286.0,25.88,52.8402214050293,53.29719924926758,55.05857467651367,67.19806671142578,28.670001983642575,28.670001983642575,28.85500144958496,28.85500144958496,14.889488883075884,14.889488883075884,14.889488883075884,14.889488883075884
AL071870,UNNAMED,1870-10-07 12:00:00,12.0,325.0,0.49,68.41775512695312,60.24658966064453,57.61075592041016,56.73556137084961,27.323001861572266,27.323001861572266,27.423002243041992,27.423002243041992,38.50356677148271,38.50356677148271,38.50356677148271,38.50356677148271
AL081870,UNNAMED,1870-10-10 00:00:00,34.0,309.5,2.94,40.757816314697266,52.0899772644043,42.98384475708008,56.39284133911133,23.6200008392334,23.6200008392334,23.6200008392334,25.65300178527832,10.750089812150485,10.750089812150485,10.750089812150485,10.750089812150485
