code,rhum_minus_0_days,rhum_minus_3_days,rhum_minus_7_days,rhum_minus_14_days
AL151916,76.72838592529297,73.64273071289062,70.43358612060547,80.44863891601562
AL151932,63.82191467285156,61.759681701660156,63.304012298583984,63.09782028198242
AL151933,63.50392532348633,28.20635223388672,36.55320739746094,47.33724594116211
AL151936,47.60631561279297,69.68729400634766,53.68590545654297,46.38558578491211
AL151949,53.57881164550781,10.705571174621582,33.33941650390625,33.79117202758789
AL151950,47.383270263671875,26.59954833984375,60.40369415283203,44.161827087402344
AL151954,48.023860931396484,11.336735725402832,10.328201293945312,13.93214225769043
AL151966,56.204952239990234,50.06039047241211,55.95624542236328,53.77435302734375
AL151967,79.70210266113281,73.40032196044922,80.30342102050781,77.0748062133789
AL151968,63.65645980834961,79.75161743164062,12.353888511657715,56.71961212158203
AL151969,76.02790832519531,62.9141845703125,52.85485076904297,62.932857513427734
AL151970,71.52099609375,52.43799591064453,57.44182586669922,41.83032989501953
AL151971,65.85454559326172,59.22278594970703,60.504173278808594,57.80579376220703
AL151972,70.88044738769531,64.93995666503906,48.96250534057617,61.63133239746094
AL151973,76.49525451660156,49.796051025390625,61.08008575439453,43.690956115722656
AL151974,41.70511245727539,31.589128494262695,30.051965713500977,69.97093200683594
AL151975,66.93809509277344,82.8167724609375,64.58313751220703,62.43633270263672
AL151976,70.29822540283203,69.34884643554688,60.64417266845703,62.885406494140625
AL151977,70.85926055908203,29.897418975830078,11.311541557312012,40.274009704589844
AL151978,56.35887145996094,45.75078201293945,51.15113830566406,36.21657180786133
AL151979,69.49000549316406,30.739990234375,24.5,51.25
AL151980,55.5,37.5,56.75,22.75
AL151981,14.0,49.0,36.75,23.75
AL151984,70.49000549316406,47.25,37.5,34.25
AL151988,53.25,51.0,42.75,18.75
AL151989,78.99000549316406,28.739990234375,9.0,53.75
AL151990,62.75,17.0,34.25,39.5
AL151995,27.239990234375,54.5,25.25,69.74000549316406
AL151999,72.25999450683594,44.75,53.5,50.75
AL152000,65.49000549316406,32.25,33.25,50.25
AL152001,73.25,61.25,52.0,43.25
AL152003,35.0,12.25,12.25,28.0
AL152004,28.5,24.75,28.0,12.5
AL152005,37.5,37.75,59.75,4.75
AL152007,51.25,13.0,13.75,36.5
AL152008,49.25,58.25,50.5,47.5
AL152010,80.5,62.0,29.239990234375,54.5
AL152011,72.24000549316406,61.75,35.0,52.75
AL152012,62.75,30.25,61.25,33.75
AL152013,84.74000549316406,39.0,38.75,4.0
AL152016,29.5,12.75,25.5,16.25
AL152017,35.0,59.5,28.0,13.25
AL152018,48.0,41.0,11.25,26.75
AL152019,50.0,39.0,48.75,45.25
AL152020,76.5,50.5,43.0,50.0
AL152021,44.5,51.25,48.0,34.0
AL152022,54.0,35.0,20.0,23.25
AL152023,6.0,44.0,24.25,38.25
AL152024,61.75,55.0,37.75,57.5
AL161887,58.39854049682617,43.23220443725586,13.213981628417969,91.91630554199219
AL161933,68.58602905273438,61.65813064575195,60.894622802734375,73.90771484375
AL161936,67.8671875,47.76868438720703,53.10239791870117,61.45668029785156
AL161949,65.93670654296875,59.492279052734375,61.921722412109375,62.6176643371582
AL161950,51.100494384765625,14.033055305480957,15.154671669006348,48.34461212158203
AL161954,47.915740966796875,40.38344192504883,11.167354583740234,9.476456642150879
AL161966,70.7320785522461,36.41478729248047,26.649982452392578,36.45432662963867
AL161967,80.44107818603516,71.62809753417969,71.70780944824219,57.413108825683594
AL161968,61.89418029785156,65.67186737060547,38.90471267700195,72.0775375366211
AL161969,72.00331115722656,60.37322998046875,80.37516784667969,51.618656158447266
AL161970,78.97322082519531,44.885311126708984,64.14701843261719,63.03706741333008
AL161971,70.62056732177734,57.330352783203125,69.44306945800781,69.10407257080078
AL161972,40.749481201171875,37.90214920043945,51.489505767822266,37.693687438964844
AL161973,72.65850830078125,44.56724548339844,56.74542999267578,61.20722579956055
AL161974,70.20703125,79.11618041992188,61.3747673034668,68.90946197509766
AL161975,74.36904907226562,67.40493774414062,52.899208068847656,52.28599166870117
AL161976,64.76412963867188,49.71089553833008,51.270408630371094,54.50764846801758
AL161978,76.23640441894531,53.237525939941406,42.33094024658203,58.17195510864258
AL161979,9.0,19.5,24.0,24.239990234375
AL161980,70.50999450683594,68.49000549316406,65.24000549316406,55.25
AL161981,5.75,17.989990234375,19.5,19.25
AL161984,70.49000549316406,33.0,38.5,35.0
AL161988,36.0,41.75,28.739990234375,44.5
AL161990,54.75,43.25,31.739990234375,37.5
AL161995,56.0,41.5,29.489990234375,54.0
AL161999,49.0,83.25,25.989990234375,62.75
AL162000,32.5,11.25,5.5,49.75
AL162001,23.25,27.5,34.0,37.0
AL162003,20.75,40.0,19.75,15.75
AL162004,60.0,29.25,13.0,18.5
AL162005,54.25,52.75,44.0,42.25
AL162007,66.0,19.75,5.5,58.0
AL162008,63.5,32.5,38.75,35.5
AL162010,52.75,40.0,35.5,39.5
AL162011,56.0,58.75,28.989990234375,61.25
AL162012,45.25,19.0,39.0,22.75
AL162016,82.25,53.0,66.75,40.0
AL162017,85.5,72.5,72.5,64.5
AL162018,74.75,6.5,50.75,31.25
AL162019,84.5,13.25,20.25,29.0
AL162020,42.25,18.25,53.25,29.5
AL162021,9.0,13.25,14.0,16.75
AL162022,61.0,68.75,11.75,60.0
AL162023,38.75,40.25,34.25,38.25
AL162024,23.75,28.75,33.5,28.5
AL171887,53.557106018066406,33.01091384887695,68.09776306152344,80.1544189453125
AL171933,74.82215881347656,69.8978500366211,68.56759643554688,77.50962829589844
AL171936,61.97300338745117,59.32706069946289,14.020875930786133,19.327295303344727
AL171966,76.50460052490234,59.723426818847656,78.18940734863281,59.6882209777832
AL171967,70.08042907714844,68.69192504882812,77.7441177368164,75.41741943359375
AL171969,71.48775482177734,74.42536163330078,59.04025650024414,72.03765869140625
AL171971,73.2632827758789,55.5267448425293,61.60207748413086,40.00713348388672
AL171972,77.87095642089844,69.41069030761719,59.94285202026367,68.61984252929688
AL171973,83.9326400756836,87.34146118164062,86.10362243652344,78.57762145996094
AL171974,71.20329284667969,62.29063415527344,50.657535552978516,76.53365325927734
AL171975,48.78327560424805,21.69988441467285,24.875045776367188,16.73716163635254
AL171976,53.019996643066406,47.44091033935547,66.02143096923828,49.5982551574707
AL171978,64.36167907714844,79.16477966308594,46.711360931396484,66.178955078125
AL171979,85.49000549316406,66.49000549316406,49.75,47.75
AL171980,44.0,71.99000549316406,67.74000549316406,50.0
AL171981,42.5,42.75,61.25,26.5
AL171984,29.739990234375,3.0,10.0,24.989990234375
AL171988,51.75,38.25,9.25,55.25
AL171995,51.5,44.0,34.75,50.75
AL172000,62.75,63.0,33.0,37.25
AL172001,72.75,6.0,0.0,2.0
AL172003,71.75,30.25,49.5,42.5
AL172005,28.0,25.75,26.75,30.0
AL172007,37.25,13.5,11.0,17.0
AL172008,64.5,55.25,11.25,58.25
AL172010,69.74000549316406,56.0,30.739990234375,35.75
AL172011,96.99000549316406,90.24000549316406,78.0,64.24000549316406
AL172012,70.75,62.75,46.75,48.5
AL172017,25.0,69.5,14.25,49.25
AL172019,85.0,40.75,47.5,8.5
AL172020,36.25,6.25,35.75,26.0
AL172021,46.5,73.0,26.25,16.5
AL172022,51.5,9.25,70.5,33.25
AL172023,37.5,5.75,44.5,41.5
AL172024,67.5,64.5,17.0,47.75
AL181887,57.09149932861328,51.17367172241211,82.14047241210938,14.644074440002441
AL181933,76.37169647216797,75.89728546142578,59.497074127197266,70.48893737792969
AL181967,69.07327270507812,67.06049346923828,57.45403289794922,40.4880256652832
AL181970,45.81859588623047,46.57962417602539,56.17914581298828,53.63325500488281
AL181971,59.03316116333008,65.7218017578125,61.888492584228516,62.3076171875
AL181972,71.1864013671875,70.95635223388672,66.73111724853516,65.33096313476562
AL181974,64.53720092773438,55.46205520629883,56.05942153930664,60.81793975830078
AL181975,70.77176666259766,53.79941177368164,60.019309997558594,70.76683044433594
AL181976,63.986183166503906,71.62824249267578,64.70674133300781,72.43012237548828
AL181978,89.69263458251953,56.8138427734375,44.66494369506836,74.2554702758789
AL181979,57.0,40.25,51.5,30.739990234375
AL181980,10.0,7.25,20.739990234375,39.5
AL181981,51.25,33.5,29.989990234375,59.25
AL181984,45.5,20.25,35.75,78.0
AL181988,56.5,42.0,66.99000549316406,19.5
AL181995,72.24000549316406,55.25,34.75,98.49000549316406
AL182000,30.239990234375,16.0,25.0,10.5
AL182003,67.0,24.75,20.5,50.25
AL182005,62.75,28.25,36.25,33.25
AL182010,51.5,23.5,51.5,66.74000549316406
AL182011,58.5,44.25,88.25,46.25
AL182012,47.0,36.0,15.75,28.5
AL182017,53.75,67.75,42.5,45.25
AL182019,83.75,7.25,17.0,50.75
AL182020,72.75,59.0,68.0,46.75
AL182021,61.5,14.75,32.5,29.0
AL182023,31.75,39.75,21.5,18.0
AL182024,78.75,60.75,39.5,32.25
AL191887,55.21609878540039,50.071006774902344,64.70524597167969,52.12656784057617
AL191933,38.65936279296875,73.74602508544922,69.13914489746094,42.722503662109375
AL191967,77.68350982666016,74.64049530029297,76.09007263183594,64.74523162841797
AL191969,63.574256896972656,47.94500732421875,64.44830322265625,73.09501647949219
AL191970,66.01495361328125,17.431657791137695,9.863883018493652,44.871097564697266
AL191971,73.39289855957031,65.4744873046875,42.33202362060547,59.088287353515625
AL191972,69.9623031616211,38.02085876464844,57.203712463378906,17.367984771728516
AL191974,68.01908874511719,50.334468841552734,34.28157424926758,27.198835372924805
AL191975,39.92499542236328,12.333049774169922,51.16218948364258,62.03642272949219
AL191976,80.26374816894531,70.21430969238281,59.53618240356445,40.45787048339844
AL191978,59.467098236083984,40.40641403198242,34.44999313354492,33.706520080566406
AL191979,58.0,44.5,37.5,94.24000549316406
AL191981,68.99000549316406,71.49000549316406,63.25,16.25
AL191984,70.74000549316406,68.49000549316406,13.739990234375,15.75
AL191988,69.74000549316406,57.0,55.5,51.5
AL191995,70.74000549316406,78.0,54.5,51.25
AL192000,34.75,9.0,21.75,24.239990234375
AL192003,43.0,36.5,19.25,17.0
AL192005,33.75,34.75,42.5,25.5
AL192010,69.24000549316406,47.0,62.5,31.739990234375
AL192011,16.25,22.739990234375,28.739990234375,25.75
AL192012,42.25,19.75,10.25,34.75
AL192017,56.0,30.25,25.75,9.0
AL192019,56.5,10.0,20.0,55.5
AL192020,33.75,66.0,10.5,10.0
AL192021,60.25,1.25,24.0,50.0
AL192023,29.5,75.25,19.25,60.0
AL192024,61.0,39.0,67.25,24.75
AL201933,72.71639251708984,77.67436218261719,62.307003021240234,65.36238098144531
AL201969,80.29461669921875,78.42926025390625,58.114566802978516,54.4783935546875
AL201970,72.18684387207031,54.48341751098633,52.45096969604492,51.5163459777832
AL201971,81.99185180664062,56.76926803588867,45.64515686035156,65.24580383300781
AL201974,67.22388458251953,52.00876998901367,31.867904663085938,56.36811447143555
AL201975,81.3951416015625,74.10008239746094,72.1473617553711,80.71794891357422
AL201976,72.49547576904297,52.910560607910156,73.33184051513672,45.07018280029297
AL201978,65.88937377929688,48.00926971435547,53.68008041381836,46.9605598449707
AL201979,75.99000549316406,22.0,27.739990234375,15.75
AL201981,4.989990234375,16.25,37.25,20.0
AL201984,59.0,16.0,26.739990234375,30.739990234375
AL201995,33.75,23.25,20.489990234375,7.239990234375
AL202003,91.75,44.5,40.75,25.5
AL202005,29.75,32.25,29.5,22.0
AL202010,58.75,6.75,10.239990234375,9.5
AL202011,68.50999450683594,13.25,21.25,33.5
AL202019,71.25,38.25,11.25,48.75
AL202020,40.75,75.25,75.25,51.0
AL202021,61.5,33.0,39.5,81.5
AL202023,44.25,14.25,17.0,25.25
AL211967,79.12686157226562,53.02766418457031,55.864627838134766,71.69818115234375
AL211969,78.81784057617188,56.357139587402344,63.81186294555664,53.97330856323242
AL211970,27.7033748626709,42.25691604614258,52.620479583740234,45.92806625366211
AL211971,69.54837036132812,33.504241943359375,28.057065963745117,35.38422393798828
AL211975,81.68809509277344,73.78894805908203,67.31758117675781,41.56746292114258
AL211976,57.21242904663086,51.36136245727539,71.13555908203125,59.058135986328125
AL211978,74.78963470458984,40.58289337158203,19.159759521484375,51.25821304321289
AL211981,44.5,37.0,21.5,45.75
AL211995,67.99000549316406,7.25,55.5,11.5
AL212003,12.0,38.5,27.75,30.75
AL212005,29.0,2.75,47.0,24.25
AL212010,25.239990234375,60.0,19.25,44.25
AL212020,72.75,56.75,55.75,41.5
AL212021,50.0,52.25,3.25,31.75
AL212023,70.25,60.25,88.5,69.0
AL221969,46.18085861206055,57.33687973022461,16.86164093017578,47.68963623046875
AL221970,85.12447357177734,81.23139953613281,82.5062026977539,35.777462005615234
AL221971,59.331871032714844,47.071495056152344,35.93388748168945,67.44438934326172
AL221975,67.86661529541016,42.1444206237793,59.046836853027344,9.699838638305664
AL221978,69.70845794677734,62.3192138671875,62.51514434814453,57.68043518066406
AL221981,51.0,11.75,4.239990234375,21.5
AL222005,68.0,55.5,44.5,62.5
AL222020,72.25,42.25,48.75,42.5
AL231967,65.96666717529297,59.40666961669922,58.45008087158203,56.780242919921875
AL231969,70.31194305419922,61.74541473388672,62.00069808959961,59.12994384765625
AL231970,72.2313232421875,31.233850479125977,69.55233764648438,58.69053268432617
AL231975,82.02503967285156,88.11433410644531,61.86128616333008,37.34888458251953
AL231978,57.341957092285156,62.57592010498047,77.1763687133789,47.81861877441406
AL232005,23.5,9.75,38.75,34.75
AL232020,56.0,60.5,61.25,48.75
AL241967,63.988433837890625,60.91747283935547,38.497371673583984,66.80638885498047
AL241969,70.61790466308594,58.435123443603516,59.934967041015625,62.468929290771484
AL241978,34.25192642211914,37.60247802734375,28.205848693847656,20.2479248046875
AL242005,25.0,40.5,34.75,12.5
AL242020,99.5,61.0,20.25,48.5
AL251967,42.537994384765625,29.125579833984375,34.14109420776367,54.070743560791016
AL251969,73.67391967773438,46.78440475463867,43.26195526123047,42.922149658203125
AL252005,21.75,52.25,42.75,41.25
AL252020,61.0,31.5,52.0,32.0
AL261969,78.17912292480469,61.28343200683594,48.93410110473633,65.4023666381836
AL262005,62.5,29.5,53.75,60.0
AL262020,56.75,62.25,20.75,20.25
AL271967,75.92752838134766,65.59036254882812,52.03179168701172,66.68062591552734
AL271969,54.90279006958008,20.642484664916992,35.18535232543945,21.042938232421875
AL272005,80.74000549316406,82.5,63.25,68.5
AL272020,63.0,11.0,45.0,31.25
AL281967,76.46841430664062,40.608673095703125,65.55552673339844,56.90565872192383
AL281969,93.23230743408203,36.02030944824219,57.02919387817383,38.9850959777832
AL282005,76.0,68.0,72.25,28.0
AL282020,47.75,40.0,28.5,47.0
AL291969,82.88261413574219,78.44425964355469,67.4075698852539,64.78288269042969
AL292005,49.25,39.75,44.25,15.0
AL292020,54.5,30.0,47.25,38.5
AL301969,77.59519958496094,62.43720245361328,58.77743911743164,70.61616516113281
AL302005,78.5,13.75,8.75,4.5
AL302020,69.0,52.0,27.5,1.25
AL312005,56.0,32.75,15.75,35.25
AL312020,95.25,81.0,8.75,50.0
